avg_frame_rate,bit_rate,channel_layout,channels,codec_long_name,codec_long_name.1,codec_name,codec_name.1,codec_tag,codec_tag_string,coded_height,coded_width,color_primaries,color_range,color_space,color_transfer,display_aspect_ratio,has_b_frames,height,index,index.1,level,nb_frames,nb_frames.1,nb_streams,pix_fmt,profile,profile.1,r_frame_rate.1,sample_aspect_ratio,sample_rate,side_data_list,start_pts,start_pts.1,start_time,start_time.1,tags_Hw,tags_LvMetaInfo,tags_artist,tags_bitRate,tags_com.android.version,tags_com.apple.quicktime.artwork,tags_com.apple.quicktime.author,tags_com.apple.quicktime.copyright,tags_com.apple.quicktime.creationdate,tags_com.apple.quicktime.description,tags_com.apple.quicktime.location.ISO6709,tags_com.apple.quicktime.model,tags_com.apple.quicktime.software,tags_comment,tags_compatible_brands,tags_copyright,tags_creation_time,tags_creation_time.1,tags_creation_time.2,tags_date,tags_description,tags_encoder,tags_encoder.1,tags_handler_name,tags_handler_name.1,tags_keywords,tags_language,tags_language.1,tags_major_brand,tags_maxrate,tags_rotate,tags_timecode,tags_title,tags_vendor_id.1,time_base,time_base.1,width
30/1,93137.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,,tv,bt709,,9:16,2,1280,0,1.0,31,2465,1771.0,2,yuv420p,HE-AAC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
25/1,96029.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,960,720,bt709,tv,bt709,bt709,3:4,2,960,0,1.0,31,1127,1943.0,2,yuv420p,LC,Main,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Aries/1.0.0.1,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/44100,720
6810000/229229,128012.0,mono,1.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,720,bt709,tv,bt709,bt709,1:1,2,720,0,1.0,31,454,658.0,2,yuv420p,LC,High,30000/1001,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,720
25/1,64325.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,960,540,bt709,tv,bt709,bt709,,2,960,0,1.0,31,416,719.0,2,yuv420p,LC,High,25/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,Core Media Video,Core Media Audio,,und,und,isom,,,,,[0][0][0][0],1/90000,1/44100,540
30/1,64415.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,854,480,bt470bg,tv,smpte170m,smpte170m,240:427,2,854,0,1.0,31,771,1108.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/90000,1/44100,480
25/1,128302.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,,,,,,1,720,0,1.0,31,1597,2753.0,2,yuv420p,LC,Main,25/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Aries/1.0.0.1,VideoHandler,SoundHandler,,und,eng,isom,,,,,[0][0][0][0],1/12800,1/44100,1280
30/1,128094.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,552,792.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
30/1,128006.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,16:9,2,720,0,1.0,31,14955,10739.0,2,yuv420p,HE-AAC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,1280
25/1,94251.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,,,,,16:9,2,720,0,1.0,31,348,603.0,2,yuv420p,LC,High,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,www.aliyun.com - Media Transcoding,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/44100,1280
30/1,124722.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,16:9,2,720,0,1.0,31,731,1051.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,1280
25/1,128009.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,16:9,2,720,0,1.0,31,7880,6792.0,2,yuv420p,HE-AAC,High,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,1280
30/1,128002.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,,2,1280,0,1.0,31,2335,1680.0,2,yuv420p,HE-AAC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,720
24/1,128024.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,,2,720,0,1.0,31,3022,2716.0,2,yuv420p,HE-AAC,High,24/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,1280
30/1,128114.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,720,bt709,tv,bt709,bt709,1:1,2,720,0,1.0,31,670,1048.0,2,yuv420p,LC,High,30/1,1:1,48000.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/48000,720
24/1,48176.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,1280,bt709,tv,bt709,bt709,1:1,2,1280,0,1.0,40,438,790.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/24000,1/44100,1280
25/1,93519.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,1401,1210.0,2,yuv420p,HE-AAC,High,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,#Mainconcept MP4 Sound Media Handler,,und,eng,isom,,,,,[0][0][0][0],1/12800,1/44100,720
30/1,64304.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,481,754.0,2,yuv420p,LC,High,30/1,1:1,48000.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,Mainconcept Video Media Handler,#Mainconcept MP4 Sound Media Handler,,eng,eng,isom,,,,,[0][0][0][0],1/90000,1/48000,720
30/1,127934.0,stereo,2.0,MPEG-4 part 2,AAC (Advanced Audio Coding),aac,mpeg4,0x7634706d,mp4v,1280,720,bt709,tv,bt709,bt709,3:4,0,1280,0,1.0,1,1216,1747.0,2,yuv420p,LC,Simple Profile,30/1,4:3,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2mp41,,,,,,,,Lavf59.6.100,Core Media Video,Core Media Audio,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
24/1,48649.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,,,,,9:16,2,1280,0,1.0,31,1090,1955.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.20.100,Mainconcept Video Media Handler,#Mainconcept MP4 Sound Media Handler,,eng,eng,isom,,,,,[0][0][0][0],1/12288,1/44100,720
30/1,64019.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1282,720,bt470bg,tv,smpte170m,smpte170m,360:641,2,1282,0,1.0,32,2408,1731.0,2,yuv420p,HE-AAC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
30/1,128098.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,1180,1696.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
30/1,128041.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,,2,720,0,1.0,31,2246,1616.0,2,yuv420p,HE-AAC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,1280
24/1,48156.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,1280,,,,,1:1,2,1280,0,1.0,40,1385,2487.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/24000,1/44100,1280
25/1,40065.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,528,458.0,2,yuv420p,HE-AAC,High,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,#Mainconcept MP4 Sound Media Handler,,und,eng,isom,,,,,[0][0][0][0],1/12800,1/44100,720
24/1,48301.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,960,,,,,3:4,2,1280,0,1.0,32,398,715.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,Tencent APD MTS,,Lavf56.40.101,VideoHandler,SoundHandler,,und,eng,isom,,,,,[0][0][0][0],1/12288,1/44100,960
30/1,64174.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,960,720,bt709,tv,bt709,bt709,,2,960,0,1.0,40,3822,2746.0,2,yuv420p,HE-AAC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,Core Media Audio,,und,und,isom,,,,,[0][0][0][0],1/90000,1/44100,720
60/1,64594.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt470bg,tv,smpte170m,smpte170m,,2,1280,0,1.0,32,987,711.0,2,yuv420p,LC,High,60/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/90000,1/44100,720
24/1,48251.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,1280,,,,,1:1,2,1280,0,1.0,40,703,1266.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/24000,1/44100,1280
30/1,128020.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,,,,,9:16,2,1280,0,1.0,31,2380,3419.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
24/1,48571.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,960,,,,,3:4,2,1280,0,1.0,32,352,648.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/24000,1/44100,960
2147483641/35791394,64854.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,32,9313,3345.0,2,yuv420p,HE-AAC,High,60/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/10000000,1/44100,720
25/1,128145.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,960,720,bt709,tv,bt709,bt709,3:4,2,960,0,1.0,31,435,818.0,2,yuv420p,LC,High,25/1,1:1,48000.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/48000,720
24/1,24205.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,360,528,bt709,tv,bt709,bt709,25:17,2,360,0,1.0,21,883,796.0,2,yuv420p,HE-AAC,High,24/1,375:374,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,528
25/1,122991.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,960,720,,,,,3:4,2,960,0,1.0,31,750,1294.0,2,yuv420p,LC,High,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/44100,720
3200/107,128231.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,640,923.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
1395/59,128011.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,1488,2710.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,vid,isomiso2avc1mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
30/1,24276.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,360,404,bt709,tv,bt709,bt709,9:8,2,360,0,1.0,21,667,483.0,2,yuv420p,HE-AAC,High,30/1,405:404,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,404
30/1,128000.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,16:9,2,720,0,1.0,31,14307,10273.0,2,yuv420p,HE-AAC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,1280
24/1,48224.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,1280,bt709,tv,bt709,bt709,1:1,2,1280,0,1.0,40,903,1624.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/24000,1/44100,1280
24/1,48460.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,1280,bt709,tv,bt709,bt709,16:9,2,720,0,1.0,31,168,305.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/24000,1/44100,1280
24/1,2106.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,960,,,,,3:4,2,1280,0,1.0,32,166,300.0,2,yuv420p,LC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12288,1/44100,960
24/1,90244.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,31,1975,1775.0,2,yuv420p,HE-AAC,High,24/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,#Mainconcept MP4 Sound Media Handler,,und,eng,isom,,,,,[0][0][0][0],1/12288,1/44100,720
25/1,128010.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,960,720,,,,,3:4,2,960,0,1.0,31,1234,2130.0,2,yuv420p,LC,High,25/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,www.aliyun.com - Media Transcoding,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/12800,1/44100,720
25/1,,,,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,,,h264,0x31637661,avc1,960,720,,,,,3:4,2,960,0,,31,350,,1,yuv420p,,High,25/1,1:1,,,0,,0.0,,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,,VideoHandler,,,und,,isom,,,,,[0][0][0][0],1/12800,,720
30/1,24145.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,640,360,bt709,tv,bt709,bt709,9:16,2,640,0,1.0,30,1678,1208.0,2,yuv420p,HE-AAC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,360
30/1,128003.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,,2,1280,0,1.0,31,1763,1269.0,2,yuv420p,HE-AAC,High,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,720
30/1,64473.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,,,,,544:967,2,1280,0,1.0,31,654,940.0,2,yuv420p,LC,High,30/1,8704:8703,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,OS,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/90000,1/44100,720
25/1,48010.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,480,852,,,,,,2,480,0,1.0,30,8301,7154.0,2,yuv420p,HE-AAC,High,25/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,852
30/1,64250.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,bt709,tv,bt709,bt709,9:16,2,1280,0,1.0,40,805,1158.0,2,yuv420p,LC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf58.45.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/90000,1/44100,720
183000000/6088889,128339.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,720,720,bt470bg,tv,bt470bg,smpte170m,,0,720,0,1.0,40,549,789.0,2,yuv420p,LC,Baseline,30/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,isomiso2avc1mp41,,,,,,,,Lavf57.56.101,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/1000000,1/44100,720
24/1,47500.0,mono,1.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,640,480,bt709,tv,bt709,bt709,,1,640,0,1.0,30,420,756.0,2,yuv420p,LC,High,24/1,,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,,mp41mp42isom,,2021-03-30T08:36:42.000000Z,2021-03-30T08:36:42.000000Z,2021-03-30T08:36:42.000000Z,,,,,Core Media Video,Core Media Audio,,und,und,mp42,,,,,[0][0][0][0],1/600,1/44100,480
30/1,64007.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,1280,720,,tv,bt709,,9:16,2,1280,0,1.0,31,348,252.0,2,yuv420p,HE-AAC,High,30/1,1:1,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,kkk,isomiso2avc1mp41,,,,,,,,Lavf58.29.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/15360,1/44100,720
25/1,48018.0,stereo,2.0,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,AAC (Advanced Audio Coding),aac,h264,0x31637661,avc1,480,852,,,,,16:9,2,480,0,1.0,30,1593,1380.0,2,yuv420p,HE-AAC,High,25/1,640:639,44100.0,,0,0.0,0.0,0.0,,,,,,,,,,,,,,mid,isomiso2mp41,,,,,,,,Lavf58.20.100,VideoHandler,SoundHandler,,und,und,isom,,,,,[0][0][0][0],1/30000,1/44100,852
